[2025-07-10 14:04:28] [INFO    ] discord.client: logging in using static token
[2025-07-10 14:05:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 25, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-10T19:05:44.468000+00:00', 'pinned': False, 'nonce': '1392944894976196608', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1392933600206262313'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:34:58.425000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1392944902697910282', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!checktime', 'components': [], 'channel_type': 0, 'channel_id': '1392891861718269994', 'author': {'username': 'jaydenpoopy', 'public_flags': 64, 'primary_guild': None, 'id': '876561372354318396', 'global_name': 'Jayden', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b00837b7231b2b6bad16216f95d385d9'}, 'attachments': [], 'guild_id': '1392891861256900628'}}
[2025-07-10 14:05:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:05:42] [DEBUG   ] discord.client: Dispatching event message
[2025-07-10 14:05:42] [DEBUG   ] discord.client: Dispatching event command
[2025-07-10 14:05:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 26, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-10T19:05:44.692000+00:00', 'pinned': False, 'nonce': '2355022199724903209', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1392893109003878464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:39:56.068867+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1392944903637700804', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'lazy bum', 'id': '1392944903637700805', 'description': 'bro you arent even working', 'content_scan_version': 0, 'color': 16711680}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1392891861718269994', 'author': {'username': 'bjhuygfrde56f7gyhu', 'public_flags': 0, 'primary_guild': None, 'id': '1392892093902360626', 'global_name': None, 'display_name_styles': None, 'discriminator': '2114', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1392891861256900628'}}
[2025-07-10 14:05:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:05:43] [DEBUG   ] discord.client: Dispatching event message
[2025-07-10 14:05:43] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1392891861718269994/messages with {"embeds":[{"flags":0,"color":16711680,"type":"rich","description":"bro you arent even working","title":"lazy bum"}],"content":null,"components":[],"nonce":"2355022199724903209","enforce_nonce":true,"tts":false} has returned 200
[2025-07-10 14:05:43] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1392891861718269994/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'lazy bum', 'description': 'bro you arent even working', 'color': 16711680, 'content_scan_version': 0}], 'timestamp': '2025-07-10T19:05:44.692000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1392944903637700804', 'channel_id': '1392891861718269994', 'author': {'id': '1392892093902360626', 'username': 'bjhuygfrde56f7gyhu', 'avatar': None, 'discriminator': '2114', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '2355022199724903209'}
[2025-07-10 14:05:43] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-07-10 14:05:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 27, 'op': 0, 'd': {'user_id': '876561372354318396', 'timestamp': 1752174352, 'member': {'user': {'username': 'jaydenpoopy', 'public_flags': 64, 'primary_guild': None, 'id': '876561372354318396', 'global_name': 'Jayden', 'display_name': 'Jayden', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b00837b7231b2b6bad16216f95d385d9'}, 'roles': ['1392933600206262313'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:34:58.425000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1392891861718269994', 'guild_id': '1392891861256900628'}}
[2025-07-10 14:05:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:05:50] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-10 14:05:50] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-07-10 14:05:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 27.
[2025-07-10 14:05:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-10 14:05:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 28, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-10T19:05:54.062000+00:00', 'pinned': False, 'nonce': '1392944934843056128', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1392933600206262313'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:34:58.425000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1392944942938194121', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!leaderboard', 'components': [], 'channel_type': 0, 'channel_id': '1392891861718269994', 'author': {'username': 'jaydenpoopy', 'public_flags': 64, 'primary_guild': None, 'id': '876561372354318396', 'global_name': 'Jayden', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b00837b7231b2b6bad16216f95d385d9'}, 'attachments': [], 'guild_id': '1392891861256900628'}}
[2025-07-10 14:05:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:05:52] [DEBUG   ] discord.client: Dispatching event message
[2025-07-10 14:05:52] [DEBUG   ] discord.client: Dispatching event command
[2025-07-10 14:05:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 29, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-10T19:05:54.344000+00:00', 'pinned': False, 'nonce': '12545559893699643623', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1392893109003878464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:39:56.068867+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1392944944120860923', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Leaderboard', 'id': '1392944944120860924', 'description': '#1: <@876561372354318396>, time working: 0h 0m 17s', 'content_scan_version': 0, 'color': 16776960}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1392891861718269994', 'author': {'username': 'bjhuygfrde56f7gyhu', 'public_flags': 0, 'primary_guild': None, 'id': '1392892093902360626', 'global_name': None, 'display_name_styles': None, 'discriminator': '2114', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1392891861256900628'}}
[2025-07-10 14:05:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:05:52] [DEBUG   ] discord.client: Dispatching event message
[2025-07-10 14:05:52] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1392891861718269994/messages with {"embeds":[{"flags":0,"color":16776960,"type":"rich","description":"#1: <@876561372354318396>, time working: 0h 0m 17s","title":"Leaderboard"}],"content":null,"components":[],"nonce":"12545559893699643623","enforce_nonce":true,"tts":false} has returned 200
[2025-07-10 14:05:52] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1392891861718269994/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Leaderboard', 'description': '#1: <@876561372354318396>, time working: 0h 0m 17s', 'color': 16776960, 'content_scan_version': 0}], 'timestamp': '2025-07-10T19:05:54.344000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1392944944120860923', 'channel_id': '1392891861718269994', 'author': {'id': '1392892093902360626', 'username': 'bjhuygfrde56f7gyhu', 'avatar': None, 'discriminator': '2114', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '12545559893699643623'}
[2025-07-10 14:05:52] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-07-10 14:05:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 30, 'op': 0, 'd': {'user_id': '876561372354318396', 'timestamp': 1752174359, 'member': {'user': {'username': 'jaydenpoopy', 'public_flags': 64, 'primary_guild': None, 'id': '876561372354318396', 'global_name': 'Jayden', 'display_name': 'Jayden', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b00837b7231b2b6bad16216f95d385d9'}, 'roles': ['1392933600206262313'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:34:58.425000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1392891861718269994', 'guild_id': '1392891861256900628'}}
[2025-07-10 14:05:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:05:57] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-10 14:05:57] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-07-10 14:06:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 31, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-10T19:06:04.299000+00:00', 'pinned': False, 'nonce': '1392944978530926592', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1392933600206262313'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:34:58.425000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1392944985875157217', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!rolecreate 000000 hi', 'components': [], 'channel_type': 0, 'channel_id': '1392891861718269994', 'author': {'username': 'jaydenpoopy', 'public_flags': 64, 'primary_guild': None, 'id': '876561372354318396', 'global_name': 'Jayden', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b00837b7231b2b6bad16216f95d385d9'}, 'attachments': [], 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:02] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:02] [DEBUG   ] discord.client: Dispatching event message
[2025-07-10 14:06:02] [DEBUG   ] discord.client: Dispatching event command
[2025-07-10 14:06:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_ROLE_CREATE', 's': 32, 'op': 0, 'd': {'role': {'version': 1752174364605, 'unicode_emoji': None, 'position': 1, 'permissions': '0', 'name': 'hi', 'mentionable': False, 'managed': False, 'id': '1392944986898698463', 'icon': None, 'hoist': False, 'flags': 0, 'description': None, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:02] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:02] [DEBUG   ] discord.client: Dispatching event guild_role_create
[2025-07-10 14:06:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 33, 'op': 0, 'd': {'user_id': '1392892093902360626', 'target_id': '1392944986898698463', 'id': '1392944986898698464', 'changes': [{'new_value': 'hi', 'key': 'name'}, {'new_value': 0, 'key': 'permissions'}, {'new_value': 0, 'key': 'color'}, {'new_value': False, 'key': 'hoist'}, {'new_value': False, 'key': 'mentionable'}, {'new_value': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'key': 'colors'}], 'action_type': 30, 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:02] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:02] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-07-10 14:06:03] [DEBUG   ] discord.http: POST https://discord.com/api/v10/guilds/1392891861256900628/roles with {"permissions":"0","color":0,"name":"hi"} has returned 200
[2025-07-10 14:06:03] [DEBUG   ] discord.http: POST /guilds/{guild_id}/roles has found its initial rate limit bucket hash (53c5f1712277ad94bccc55e143a128f5).
[2025-07-10 14:06:03] [DEBUG   ] discord.http: POST https://discord.com/api/v10/guilds/1392891861256900628/roles has received {'id': '1392944986898698463', 'name': 'hi', 'description': None, 'permissions': '0', 'position': 1, 'color': 0, 'colors': {'primary_color': 0, 'secondary_color': None, 'tertiary_color': None}, 'hoist': False, 'managed': False, 'mentionable': False, 'icon': None, 'unicode_emoji': None, 'flags': 0}
[2025-07-10 14:06:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBER_UPDATE', 's': 34, 'op': 0, 'd': {'user': {'username': 'jaydenpoopy', 'public_flags': 64, 'primary_guild': None, 'id': '876561372354318396', 'global_name': 'Jayden', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b00837b7231b2b6bad16216f95d385d9'}, 'unusual_dm_activity_until': None, 'roles': ['1392933600206262313', '1392944986898698463'], 'premium_since': None, 'pending': False, 'nick': None, 'joined_at': '2025-07-10T15:34:58.425000+00:00', 'guild_id': '1392891861256900628', 'flags': 0, 'communication_disabled_until': None, 'banner': None, 'avatar': None}}
[2025-07-10 14:06:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:03] [DEBUG   ] discord.client: Dispatching event member_update
[2025-07-10 14:06:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 35, 'op': 0, 'd': {'user_id': '1392892093902360626', 'target_id': '876561372354318396', 'id': '1392944988718891199', 'changes': [{'new_value': [{'name': 'hi', 'id': '1392944986898698463'}], 'key': '$add'}], 'action_type': 25, 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:03] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-07-10 14:06:03] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/guilds/1392891861256900628/members/876561372354318396/roles/1392944986898698463 with None has returned 204
[2025-07-10 14:06:03] [DEBUG   ] discord.http: PUT /guilds/{guild_id}/members/{user_id}/roles/{role_id} has found its initial rate limit bucket hash (b0bb9027ff6ae0c9619c2719f4a24de5).
[2025-07-10 14:06:03] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/guilds/1392891861256900628/members/876561372354318396/roles/1392944986898698463 has received 
[2025-07-10 14:06:03] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1392891861718269994/messages with {"embeds":[{"flags":0,"color":65280,"type":"rich","description":"created role 'hi' with color #000000","title":"role created! :3"}],"content":null,"components":[],"nonce":"1661349078402798650","enforce_nonce":true,"tts":false} has returned 200
[2025-07-10 14:06:03] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1392891861718269994/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'role created! :3', 'description': "created role 'hi' with color #000000", 'color': 65280, 'content_scan_version': 0}], 'timestamp': '2025-07-10T19:06:05.118000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1392944989310292059', 'channel_id': '1392891861718269994', 'author': {'id': '1392892093902360626', 'username': 'bjhuygfrde56f7gyhu', 'avatar': None, 'discriminator': '2114', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '1661349078402798650'}
[2025-07-10 14:06:03] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-07-10 14:06:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 36, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-10T19:06:05.118000+00:00', 'pinned': False, 'nonce': '1661349078402798650', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1392893109003878464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:39:56.068867+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1392944989310292059', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'role created! :3', 'id': '1392944989310292060', 'description': "created role 'hi' with color #000000", 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1392891861718269994', 'author': {'username': 'bjhuygfrde56f7gyhu', 'public_flags': 0, 'primary_guild': None, 'id': '1392892093902360626', 'global_name': None, 'display_name_styles': None, 'discriminator': '2114', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:03] [DEBUG   ] discord.client: Dispatching event message
[2025-07-10 14:06:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 37, 'op': 0, 'd': {'user_id': '876561372354318396', 'timestamp': 1752174370, 'member': {'user': {'username': 'jaydenpoopy', 'public_flags': 64, 'primary_guild': None, 'id': '876561372354318396', 'global_name': 'Jayden', 'display_name': 'Jayden', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b00837b7231b2b6bad16216f95d385d9'}, 'roles': ['1392933600206262313', '1392944986898698463'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:34:58.425000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1392891861718269994', 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:08] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-10 14:06:08] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-07-10 14:06:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 38, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-10T19:06:13.656000+00:00', 'pinned': False, 'nonce': '1392945017739280384', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1392933600206262313', '1392944986898698463'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:34:58.425000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1392945025121521685', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!roledelete hi', 'components': [], 'channel_type': 0, 'channel_id': '1392891861718269994', 'author': {'username': 'jaydenpoopy', 'public_flags': 64, 'primary_guild': None, 'id': '876561372354318396', 'global_name': 'Jayden', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b00837b7231b2b6bad16216f95d385d9'}, 'attachments': [], 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:12] [DEBUG   ] discord.client: Dispatching event message
[2025-07-10 14:06:12] [DEBUG   ] discord.client: Dispatching event command
[2025-07-10 14:06:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBER_UPDATE', 's': 39, 'op': 0, 'd': {'user': {'username': 'jaydenpoopy', 'public_flags': 64, 'primary_guild': None, 'id': '876561372354318396', 'global_name': 'Jayden', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b00837b7231b2b6bad16216f95d385d9'}, 'unusual_dm_activity_until': None, 'roles': ['1392933600206262313'], 'premium_since': None, 'pending': False, 'nick': None, 'joined_at': '2025-07-10T15:34:58.425000+00:00', 'guild_id': '1392891861256900628', 'flags': 0, 'communication_disabled_until': None, 'banner': None, 'avatar': None}}
[2025-07-10 14:06:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:12] [DEBUG   ] discord.client: Dispatching event member_update
[2025-07-10 14:06:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_ROLE_DELETE', 's': 40, 'op': 0, 'd': {'version': 1752174373948, 'role_id': '1392944986898698463', 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:12] [DEBUG   ] discord.client: Dispatching event guild_role_delete
[2025-07-10 14:06:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 41, 'op': 0, 'd': {'user_id': '1392892093902360626', 'target_id': '1392944986898698463', 'id': '1392945026371158107', 'changes': [{'old_value': 'hi', 'key': 'name'}, {'old_value': 0, 'key': 'permissions'}, {'old_value': 0, 'key': 'color'}, {'old_value': False, 'key': 'hoist'}, {'old_value': False, 'key': 'mentionable'}, {'old_value': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'key': 'colors'}], 'action_type': 32, 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:12] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-07-10 14:06:12] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/guilds/1392891861256900628/roles/1392944986898698463 with None has returned 204
[2025-07-10 14:06:12] [DEBUG   ] discord.http: DELETE /guilds/{guild_id}/roles/{role_id} has found its initial rate limit bucket hash (8dbd4a13902854bac01c2d725f4172db).
[2025-07-10 14:06:12] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/guilds/1392891861256900628/roles/1392944986898698463 has received 
[2025-07-10 14:06:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 42, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-10T19:06:14.123000+00:00', 'pinned': False, 'nonce': '6008016564983579796', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1392893109003878464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:39:56.068867+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1392945027080126506', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'executed! >:3', 'id': '1392945027080126507', 'description': 'deleted role hi', 'content_scan_version': 0, 'color': 16555583}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1392891861718269994', 'author': {'username': 'bjhuygfrde56f7gyhu', 'public_flags': 0, 'primary_guild': None, 'id': '1392892093902360626', 'global_name': None, 'display_name_styles': None, 'discriminator': '2114', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:12] [DEBUG   ] discord.client: Dispatching event message
[2025-07-10 14:06:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1392891861718269994/messages with {"embeds":[{"flags":0,"color":16555583,"type":"rich","description":"deleted role hi","title":"executed! >:3"}],"content":null,"components":[],"nonce":"6008016564983579796","enforce_nonce":true,"tts":false} has returned 200
[2025-07-10 14:06:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1392891861718269994/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'executed! >:3', 'description': 'deleted role hi', 'color': 16555583, 'content_scan_version': 0}], 'timestamp': '2025-07-10T19:06:14.123000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1392945027080126506', 'channel_id': '1392891861718269994', 'author': {'id': '1392892093902360626', 'username': 'bjhuygfrde56f7gyhu', 'avatar': None, 'discriminator': '2114', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '6008016564983579796'}
[2025-07-10 14:06:12] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-07-10 14:06:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 43, 'op': 0, 'd': {'user_id': '876561372354318396', 'timestamp': 1752174379, 'member': {'user': {'username': 'jaydenpoopy', 'public_flags': 64, 'primary_guild': None, 'id': '876561372354318396', 'global_name': 'Jayden', 'display_name': 'Jayden', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b00837b7231b2b6bad16216f95d385d9'}, 'roles': ['1392933600206262313'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:34:58.425000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1392891861718269994', 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:18] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-10 14:06:18] [DEBUG   ] discord.client: Dispatching event raw_typing
